,nct_id,0,1,2,3,4,5,6,7,8,9,valid_sentiments,mode,lf
1527,NCT05632211,"{'position': 1, 'link': 'https://ankylosingspondylitisnews.com/2023/12/04/in-early-trial-avt05-shows-similar-pharmacological-profile-to-simponi/', 'title': 'In early trial, AVT05 shows similar pharmacological profile to Simponi', 'source': 'Ankylosing Spondylitis News', 'date': 'Dec 4, 2023', 'snippet': ""AVT05, Alvotech's biosimilar candidate to treat ankylosing spondylitis, \nshowed a similar pharmacological profile to Simponi (golimumab)."", 'thumbnail': 'https://serpapi.com/searches/672308eb5f97783800f33060/images/604cbc87fbb27f426cf1ed9fa558595e43fec10bc245a920408fb98ef7880d9f.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8694635629653931}",,,,,,,,,,['neutral'],neutral,1
1528,NCT04377711,"{'position': 1, 'link': 'https://www.empr.com/home/news/drugs-in-the-pipeline/ciclesonide-metered-dose-inhaler-alvesco-symptomatic-covid-19-trial/', 'title': 'Mixed Results for Ciclesonide Metered-Dose Inhaler in COVID-19 Study', 'source': 'Medical Professionals Reference', 'date': 'Apr 15, 2021', 'snippet': 'Topline results were announced from a phase 3 study evaluating the efficacy \nand safety of ciclesonide metered-dose inhaler (Alvesco; Covis \nPharmaceuticals)', 'thumbnail': 'https://serpapi.com/searches/67230a2f1a5b54c4951a8c69/images/0cbcc6a778231793543537febca43aac29528d200e060085d0f888d0e777c5d2.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8548741340637207}",,,,,,,,,,['neutral'],neutral,1
1529,NCT02981303,"{'position': 1, 'link': 'https://melanomanewstoday.com/2017/06/01/biothera-to-present-initial-trial-results-combo-therapy-melanoma-breast-cancer/', 'title': 'Initial Trial Results in Advanced Melanoma to Be Presented by Biothera', 'source': 'Melanoma News Today', 'date': 'Jun 1, 2017', 'snippet': 'Biothera Pharmaceuticals will present the detailed study design of the \nIMPRIME-1 clinical trial at the upcoming 2017 ASCO Annual Meeting...', 'thumbnail': 'https://serpapi.com/searches/67230a30c82127bb8ea5bf81/images/8fb858dc8924246c3d9af3326d2f0777056b1f1ece3c9c2076169f6685ce9b0e.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9139280915260315}",,,,,,,,,,['neutral'],neutral,1
1530,NCT02689284,"{'position': 1, 'link': 'https://www.onclive.com/view/fda-grants-margetuximab-orphan-drug-status-for-gastric-cancer', 'title': 'FDA Grants Margetuximab Orphan Drug Status for Gastric Cancer', 'source': 'OncLive', 'date': 'Jun 5, 2020', 'snippet': 'The FDA has granted margetuximab an Orphan Drug designation for the \ntreatment of patients with gastric and gastroesophageal junction cancer.', 'thumbnail': 'https://serpapi.com/searches/67230a38d0253e8b77108e2c/images/2bb9d735fa1183ad2f66b8ab74a19e1e6fdf7fc5f36cc17f89bee0f2b16e9024.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8816794753074646}",,,,,,,,,,['neutral'],neutral,1
1531,NCT00594568,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1210951', 'title': ""A Phase 3 Trial of Semagacestat for Treatment of Alzheimer's Disease"", 'source': 'The New England Journal of Medicine', 'date': 'Jul 25, 2013', 'snippet': ""Alzheimer's disease is characterized by the presence of cortical \namyloid-beta (Aβ) protein plaques, which result from the sequential \naction..."", 'thumbnail': 'https://serpapi.com/searches/67230a4d23a4b50ac51e6a20/images/d5f351c2cfd987cdfb307fbde2ac18abdbafafc68e26460443f4c0119d26e7f7.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8145344257354736}",,,,,,,,,,['neutral'],neutral,1
1532,NCT03891524,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa2113194', 'title': 'Milvexian for the Prevention of Venous Thromboembolism', 'source': 'The New England Journal of Medicine', 'date': 'Nov 15, 2021', 'snippet': 'Factor XIa inhibitors for the prevention and treatment of venous and \narterial thromboembolism may be more effective and result in less...', 'thumbnail': 'https://serpapi.com/searches/67230a8375f974afac11385c/images/b536ae0e83e2eaf5c06f29c6829360238c5dd015617cd59b62964e974402b598.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7155522108078003}",,,,,,,,,,['neutral'],neutral,1
1533,NCT00943826,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1308345', 'title': 'Bevacizumab plus Radiotherapy–Temozolomide for Newly Diagnosed Glioblastoma', 'source': 'The New England Journal of Medicine', 'date': 'Feb 20, 2014', 'snippet': 'In this phase 3 study, we evaluated the effect of the addition of \nbevacizumab to radiotherapy–temozolomide for the treatment of newly \ndiagnosed glioblastoma.', 'thumbnail': 'https://serpapi.com/searches/67230aa9efad21930504ef84/images/b7b3b76407e72bc2f3ccaa3aad28df232280daf156a08807e9331c0d19763930.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9009138345718384}",,,,,,,,,,['neutral'],neutral,1
1534,NCT03579459,"{'position': 1, 'link': 'https://www.sciencedirect.com/science/article/pii/S0264410X23012963', 'title': 'A phase 3 study evaluating the lot consistency, immunogenicity, safety, and tolerability of a Clostridioides difficile vaccine in healthy adults 65 to 85 years of age', 'source': 'ScienceDirect.com', 'date': 'Dec 7, 2023', 'snippet': 'Three doses (Months 0,1,6) of toxoid-based C difficile vaccine induced \nrobust neutralizing antibody responses and were well tolerated in healthy \nparticipants...', 'thumbnail': 'https://serpapi.com/searches/67230ac3483e5b863e7166b6/images/24c2ac4a1951bdbaf9a1be692643de011390a7d769ee95c810f649b9fe19afc4.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7878576517105103}",,,,,,,,,,['neutral'],neutral,1
1535,NCT02926768,"{'position': 1, 'link': 'https://www.nature.com/articles/s41392-023-01589-z', 'title': 'Recent advances in targeting the “undruggable” proteins: from drug discovery to clinical trials', 'source': 'Nature', 'date': 'Sep 6, 2023', 'snippet': 'In this review, we focus on the recent development of drug discovery \ntargeting “undruggable” proteins and their application in clinic.', 'thumbnail': 'https://serpapi.com/searches/67230b624677bf0e20da2509/images/b31af61af41a899a71685ed505045974f98f6929ef0573420a45efae60071dba.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8479585647583008}",,,,,,,,,,['neutral'],neutral,1
1536,NCT03321513,"{'position': 1, 'link': 'https://www.nih.gov/news-events/news-releases/type-step-therapy-effective-strategy-diabetic-eye-disease', 'title': 'A type of ‘step therapy’ is an effective strategy for diabetic eye disease', 'source': 'National Institutes of Health (NIH) (.gov)', 'date': 'Jul 14, 2022', 'snippet': 'NIH-funded clinical trial finds that starting with a cheaper drug and \nswitching to a more expensive drug as needed leads to good vision...', 'thumbnail': 'https://serpapi.com/searches/67230b6831030010587ad5c6/images/42ffb5949db0a7adee553d91ed5378fe3871c39349551f26d55a8337b2bebdae.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.6853460073471069}",,,,,,,,,,['positive'],positive,1
1537,NCT00112931,"{'position': 1, 'link': 'https://www.cancertherapyadvisor.com/reports/ash-2022-follicular-lymphoma-trials-show-promising-results/', 'title': 'ASH 2022: Trials Show Promising Results in Follicular Lymphoma', 'source': 'Cancer Therapy Advisor', 'date': 'Dec 20, 2022', 'snippet': 'Results from 4 trials presented at the 2022 ASH Annual Meeting may help \ninform the treatment of newly diagnosed and relapsed/refractory follicular \nlymphoma (FL...', 'thumbnail': 'https://serpapi.com/searches/67230b70f963e765fe78c987/images/8ed157d06a53eb12f5d73387624570af23dfad4d93e4d84a6d219dbd0ba75cc7.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.7179461121559143}",,,,,,,,,,['positive'],positive,1
1538,NCT04744363,"{'position': 1, 'link': 'https://www.pharmacytimes.com/view/fda-approves-ustekinumab-biosimilar-to-stelara-for-treatment-of-plaque-psoriasis', 'title': 'FDA Approves Ustekinumab Biosimilar to Stelara for Treatment of Plaque Psoriasis', 'source': 'Pharmacy Times', 'date': 'Apr 17, 2024', 'snippet': 'Ustekinumab (Stelara; Janssen Immunology) is a human monoclonal antibody \nthat treats immune-mediated diseases such as psoriasis and...', 'thumbnail': 'https://serpapi.com/searches/67230ba0400bd56961859d57/images/9928ea78c70d193b8f014436f995e97f5c30beebb636e5e5eaed0da3f119ee56.png', 'sentiment': 'neutral', 'sentiment_prob': 0.846770167350769}",,,,,,,,,,['neutral'],neutral,1
1539,NCT01363388,"{'position': 1, 'link': 'https://ancavasculitisnews.com/news/chemocentryx-on-track-present-topline-data-advocate-trial-avacopan/', 'title': ""AAV: ADVOCATE Trial's Topline Data Expected to be Presented This Year"", 'source': 'ANCA Vasculitis News', 'date': 'May 14, 2019', 'snippet': 'ChemoCentryx remains on track to report topline results later this year \nfrom its ongoing Phase 3 clinical trial assessing the safety and...', 'thumbnail': 'https://serpapi.com/searches/67230be36531cbe579007554/images/0478e52860f851d0e47cdb818462c106efe1fe18d50414bdcd78a390ccb037d5.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8710752725601196}","{'position': 2, 'link': 'https://ancavasculitisnews.com/news/rituxan-soliris-combo-may-replace-glucocorticoids-aav-treatment/', 'title': 'For AAV, Rituxan-Soliris Combo May Replace Glucocorticoids, Study Says', 'source': 'ANCA Vasculitis News', 'date': 'May 30, 2019', 'snippet': 'A combination of Rituxan and Soliris may be used to replace glucocorticoids \nfor the treatment of patients with severe AAV, a case report...', 'thumbnail': 'https://serpapi.com/searches/67230be36531cbe579007554/images/0478e52860f851d02c70f090a6987ce8372236465fc911654cb4558a782b2463.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9202865362167358}",,,,,,,,,"['neutral', 'neutral']",neutral,1
1540,NCT03664518,"{'position': 1, 'link': 'https://onlinelibrary.wiley.com/doi/full/10.1002/ajh.27141', 'title': 'Efficacy and safety of eltrombopag in the treatment of immune thrombocytopenia patients with hepatitis B virus infection: A prospective, multicenter, single arm, phase II trial', 'source': 'Wiley Online Library', 'date': 'Oct 26, 2023', 'snippet': 'Hepatitis B virus (HBV) infection is the most common chronic viral \ninfection worldwide. Epidemiological data showed that the hepatitis virus...', 'thumbnail': 'https://serpapi.com/searches/67230d50069e577bfa331901/images/33e4f31b28d213d763660e80e9b3b740dab10c1bd437f07ece17e19c1f4ef2ce.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7033538818359375}",,,,,,,,,,['neutral'],neutral,1
1541,NCT04056065,"{'position': 1, 'link': 'https://www.ahajournals.org/doi/10.1161/circ.142.suppl_4.278', 'title': 'Abstract 278: A Novel Resuscitative Agent, Centhaquine (Lyfaquin®), has the Potential to Treat Acute Kidney Injury Following Hemorrhagic Shock', 'source': 'American Heart Association Journals', 'date': 'Nov 9, 2020', 'snippet': 'Introduction: Centhaquine (CQ) is being developed as a first-in-class \nresuscitative agent to treat hemorrhagic shock.', 'thumbnail': 'https://serpapi.com/searches/67230c68d11a89a60d58fcfc/images/f4de02842a658031e775b82b6ea6dfc5178c02d73742e894d58ef49aaadc8840.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8361145257949829}",,,,,,,,,,['neutral'],neutral,1
1542,NCT03558152,"{'position': 1, 'link': 'https://www.sciencedirect.com/science/article/pii/S0753332223000616', 'title': 'Role of Interleukin-22 in ulcerative colitis', 'source': 'ScienceDirect.com', 'date': 'Jan 23, 2023', 'snippet': 'IL-22 plays a crucial role in UC, which is closely related to AhR, STAT3, \nCARD9, MSC, Treg, RA and intestinal flora. •. In clinical practice, IL-22 \nand its...', 'thumbnail': 'https://serpapi.com/searches/67230c6ca775f2f8ec0e64d4/images/10a326e80f49d9e6c7e8bdd73fabbed0cc4a678bb7964e058110be49ce574dd7.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.879794716835022}",,,,,,,,,,['neutral'],neutral,1
1543,NCT05083260,"{'position': 1, 'link': 'https://parkinsonsnewstoday.com/news/parkinsons-trial-anti-inflammatory-ne3107-may-open-summer/', 'title': 'Phase 2 trial of NE3107, an anti-inflammatory, may open in summer', 'source': ""Parkinson's News Today"", 'date': 'Mar 18, 2024', 'snippet': 'BioVie is planning to launch in late summer a Phase 2b clinical trial of \nNE3107, its investigational anti-inflammatory small molecule, as an initial \nand stand-...', 'thumbnail': 'https://serpapi.com/searches/67230cbfcf32e07355990feb/images/a278315a2f09288a129106ead6aeca25eab9c00651d000a7cf49db502776db8a.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.790367066860199}","{'position': 2, 'link': 'https://www.globenewswire.com/News-Release/2022/12/05/2567854/0/En/BioVie-Announces-Positive-Results-for-NE3107-in-Parkinson-s-and-Alzheimer-s-Phase-2-Trials.html', 'title': 'BioVie Announces Positive Results for NE3107 in Parkinson’s and Alzheimer’s Phase 2 Trials', 'source': 'GlobeNewswire', 'date': 'Dec 5, 2022', 'snippet': ""NE3107-treated patients experienced greater motor control in Parkinson's \ntrial Patients treated with the combination of NE3107 and levodopa..."", 'thumbnail': 'https://serpapi.com/searches/67230cbfcf32e07355990feb/images/a278315a2f09288aec592acb8b2a3b6d7e92676b624fdc51ae97cbc3491ff130.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.5283809304237366}","{'position': 3, 'link': 'https://parkinsonsnewstoday.com/news/parkinsons-adding-ne3107-levodopa-aids-motor-nonmotor-benefits/', 'title': 'NE3107 added to levodopa enhances motor, non-motor benefits', 'source': ""Parkinson's News Today"", 'date': 'Mar 4, 2024', 'snippet': ""Adding NE3107 to carbidopa/levodopa therapy eases motor and non-motor \nsymptoms in people with Parkinson's disease, a Phase 2a trial shows."", 'thumbnail': 'https://serpapi.com/searches/67230cbfcf32e07355990feb/images/a278315a2f09288a1ebcd2590b81f711fa6af39acba1d17595e2d1cfe7f47216.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7265336513519287}","{'position': 4, 'link': 'https://parkinsonsnewstoday.com/news/add-on-ne3107-now-bezisterim-eases-parkinsons-symptoms/', 'title': 'Add-on NE3107, now bezisterim, eases Parkinson’s symptoms', 'source': ""Parkinson's News Today"", 'date': 'May 29, 2024', 'snippet': ""NE3107, now bezisterim, eases Parkinson's motor and nonmotor symptoms when \nused along with other therapies, study data showed."", 'thumbnail': 'https://serpapi.com/searches/67230cbfcf32e07355990feb/images/a278315a2f09288a735558571bb4d7e6c227c56413fbf575db5ed19869a0234c.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.748104453086853}",,,,,,,"['neutral', 'positive', 'neutral', 'neutral']",neutral,1
1544,NCT04234204,"{'position': 1, 'link': 'https://www.prnewswire.com/news-releases/astellas-announces-topline-12-week-results-from-phase-3-study-of-fezolinetant-for-the-nonhormonal-treatment-of-vasomotor-symptoms-in-women-in-asia-301502322.html', 'title': 'Astellas Announces Topline 12-week Results from Phase 3 Study of Fezolinetant for the Nonhormonal Treatment of Vasomotor Symptoms in Women in Asia', 'source': 'PR Newswire', 'date': 'Mar 14, 2022', 'snippet': ""Astellas' MOONLIGHT 1TM clinical trial evaluating investigational \nfezolinetant 30 mg administered once daily."", 'thumbnail': 'https://serpapi.com/searches/67230cc1d78a985ac5d5ce53/images/0f22063710c0aedc4b518e0d1e1f982556201a478d7a4e8ee9a0c1ea3b83c131.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9121507406234741}",,,,,,,,,,['neutral'],neutral,1
1545,NCT02743897,"{'position': 1, 'link': 'https://hepatitisnewstoday.com/2017/05/02/doctors-transplant-kidneys-with-hepatitis-c-and-then-cure-the-infection/', 'title': 'Doctors Transplant Kidneys with Hepatitis C, Then Cure Recipients’ Infection', 'source': 'Hepatitis News Today', 'date': 'May 2, 2017', 'snippet': 'Ten clinical trial participants were cured of hepatitis C after receiving a \nkidney transplant from deceased donors who were infected with the virus.', 'thumbnail': 'https://serpapi.com/searches/67230ccd71b0e875b539cfce/images/6ebd8d506156a29c264bca444156fe64409f3377d18e2ba782e61d22b19e4314.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8083324432373047}",,,,,,,,,,['neutral'],neutral,1
1546,NCT04250337,"{'position': 1, 'link': 'https://www.empr.com/news/ebglyss-approved-for-moderate-to-severe-atopic-dermatitis/', 'title': 'Ebglyss Approved for Moderate to Severe Atopic Dermatitis', 'source': 'Medical Professionals Reference', 'date': '1 month ago', 'snippet': 'The Food and Drug Administration (FDA) has approved Ebglyss™ \n(lebrikizumab-lbkz) for the treatment of adult and pediatric patients aged \n12...', 'thumbnail': 'https://serpapi.com/searches/67230cd8a32436a1abacbe63/images/15db818c448439c59b06bbfdb60d031eb8fe0006d863b498ddf0e70b62f1fe6d.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8664060831069946}",,,,,,,,,,['neutral'],neutral,1
1547,NCT00521053,"{'position': 1, 'link': 'https://finance.yahoo.com/news/provectus-biopharmaceuticals-announces-presentation-meta-120000734.html', 'title': 'Provectus Biopharmaceuticals Announces Presentation of Meta-Analysis Results of Single-Agent PV-10® in Stage III Cutaneous Melanoma at Society for Melanoma Research (SMR) 2021', 'source': 'Yahoo Finance', 'date': 'Nov 1, 2021', 'snippet': '184 patients: 44.9 months median overall survival774 PV-10-injected lesions \n(121 patients): 56% complete response KNOXVILLE, TN, Nov.', 'thumbnail': 'https://serpapi.com/searches/67230ceed19f15b530381b36/images/096ecfab1122bc5cd10eb8dee4a1d9e94921526492e8cacc77be2bc997dff997.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9119287133216858}",,,,,,,,,,['neutral'],neutral,1
1548,NCT04306146,"{'position': 1, 'link': 'https://www.nature.com/articles/s41386-023-01614-3', 'title': 'Therapeutic potential of N-methyl-D-aspartate receptor modulators in psychiatry | Neuropsychopharmacology', 'source': 'Nature', 'date': 'Jun 27, 2023', 'snippet': 'NMDA receptor modulators have long been considered as potential treatments \nfor psychiatric disorders including depression and schizophrenia, \nneurodevelopmental...', 'thumbnail': 'https://serpapi.com/searches/67230d00f79a012cbdab47ce/images/50dfdb7875c32b2c53c2db3745e64cb732550e3722dce6619a670df2f9af6498.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7463937401771545}",,,,,,,,,,['neutral'],neutral,1
